Voltmètre (V);Puissance (kW);Vitesse (tr/min);PT100_Roulement_Moteur_Avant (°C);PT100_Roulement_Moteur_Arrière (°C);PT100_Bobine_1 (°C);PT100_Bobine_2 (°C);PT100_Bobine_3 (°C);PT100_Roulement_Pompe_Avant (°C);PT100_Roulement_Pompe_Arrière (°C);Capteurs_Position_Arbre (mm);Pression_Refoulement (bar);Débit (m3/h);Type_Défaut
346.26532034553543;315.4496446112633;3046.9349473347324;95.70243644349365;36.17501707209338;126.02629984779394;80.54554961084003;61.35895171296761;70.77628687933003;34.20689659007708;0.11088452884550488;21.11106821994895;;Anomalie électrique - tension
430.64374533444106;1000.0;2970.729951175152;92.71580568913772;28.270582874057443;61.59084368007773;28.21807865372263;110.44155947494414;25.63663684428622;36.4050741753713;0.05402172483521095;10.894961209612648;384.48792852865824;Surcharge mécanique
353.9245371117595;465.8072985225383;2998.352155208457;72.1194860863402;66.48507254513822;97.95886603013906;112.7627313175515;95.06382728627062;92.98915475759212;23.886657820902467;0.09766627372780498;17.27131122018443;351.96201148832444;Débit insuffisant
;281.0973152249932;3004.2640975583745;78.1906478318543;33.51151573507512;85.8221269125277;32.96509627452581;65.03724757645917;93.76364223031645;63.61251684073495;0.5;;462.0917707722716;Vibrations excessives
381.1095602600707;401.04421622714824;3006.1010239827606;23.63970679507174;71.00228219971311;24.727268876203894;90.81328629092413;126.66760399905851;58.903301875862944;55.158432108640014;0.5;24.180568377939398;200.0;Surchauffe bobine
374.7343326258843;1000.0;2931.309100145079;53.04220024733419;85.45758882614702;62.27461463496413;26.22907781972839;23.398375320615674;95.45346069768075;73.06329395166378;0.125199307904249;18.192473098671854;426.1551866471448;Surcharge mécanique
429.98333456872723;462.64610896920385;2906.2079917724077;43.705543800651725;68.15523543646269;62.90241588669992;37.23390640882434;62.09291776520165;86.6458336876376;81.98481052174783;0.1418433910081646;23.314553024477945;323.17806882702575;Débit insuffisant
342.18233967754895;270.618306216014;2960.5653737654;33.500347465472515;101.33298044196329;128.88166579449629;76.33551854076578;53.764790983596676;32.18736974423952;73.58063854727624;0.06771158625108652;5.0;446.8983219269678;Anomalie électrique - tension
406.37896861755894;240.5362634018717;3009.7855766208477;55.06933962412834;34.0012661902074;109.31215711644053;25.025378428296982;122.93364928761939;97.3641228883504;45.06241118097908;0.18618067671752697;18.36656786045133;462.2184854936585;Surchauffe bobine
436.33944342135504;336.06353770625526;2953.602506626284;51.94137767126896;64.4558125925449;114.23197037336739;41.51740510940884;30.939855971469534;98.68508633578062;27.43739456240392;0.13400382450217246;20.378867132661462;333.0911170619303;Débit insuffisant
396.0168183461842;387.30742019389663;2972.253932315038;85.60025103167543;34.6871413447969;54.48732870232922;34.978953353008315;89.08268949802849;49.04416647185465;85.88171213770386;0.1784196858256209;12.266171360797376;431.8295738985747;Normal
433.6822462033092;467.9259179823336;3096.3648706874783;73.8286706429078;98.83117338018918;56.19600766246737;24.463253386735047;98.82908278880832;89.74937729205404;47.82069707814776;0.12116329784415486;22.723989811832624;469.99347927142753;Normal
345.22578792860236;502.5303324013036;2897.7288057597734;;103.90153487160244;76.71662792793566;126.80964472380539;40.259340643103386;100.76252866485382;42.23503790413724;0.15970123587942814;23.187095427158994;349.7309456570353;Anomalie électrique - tension
381.87933190741614;347.45282864526047;2952.248300204475;33.0866824750255;55.999629347856306;89.4116646001279;69.51829118639705;36.494226552474075;87.10793772721883;82.1455990711645;0.18426838975151244;20.16792788561556;329.1944077485452;Débit insuffisant
366.0157790962051;237.52960766572835;3084.830203428696;25.37737447911734;47.517343206380716;100.11228369265363;114.48294070440258;25.261446652346294;28.46111256317983;59.76887816186854;0.1401627084762363;17.804584339291182;360.6374927091713;Débit insuffisant
413.082096498073;1000.0;2987.7700664002386;68.11470087420159;45.138448588632386;110.28820413648069;59.404503517913454;37.476272052556645;28.517908463764826;38.40689804794004;0.11131183190997967;20.41141648946237;393.8476940013823;Surcharge mécanique
438.1297090497247;1000.0;2954.7007417250543;20.092442474970657;97.37546113916609;116.05224412746097;24.68511664332302;108.90365398882506;108.41522343663047;88.98915968672983;0.5;14.277691530699215;409.57926709019574;Surcharge mécanique
365.6530062444248;349.8884900048943;3048.438445850556;130.0;81.41977321639807;22.708850191744496;96.52191482436062;123.83517830995896;68.72169198315603;92.57412940447031;0.07503496222713794;11.66064763815279;335.29828486277336;Surchauffe bobine
405.41746014740744;309.687974849735;2992.7615218240558;65.53755998165084;99.25337491884508;107.57054713571269;24.26296103507307;119.15644652107264;78.00018069696702;108.67582346100606;0.15536658111559803;18.280755403165173;525.653496126236;Normal
359.80976327597403;365.6955730746254;2972.5845802477997;63.92590184521042;30.576514653540475;87.19206887723371;80.8060443981075;60.183527534425814;102.10333157194343;62.118856893498545;0.05561231961670978;17.23801133511852;464.77811029510474;Normal
396.533025457161;1000.0;2999.6184463518757;52.6246380851757;62.8425135077663;78.52932574142167;35.30232189436935;99.84630604699076;20.66933094761518;23.300499625413618;0.11787022058445078;16.39728109057102;348.08452137702005;Surcharge mécanique
386.3932486688336;439.53344164673445;2957.0945595308617;53.74764525338863;80.85611850185862;89.1312970544167;93.7898670578446;110.97480379176017;58.40224568522335;66.55307420776627;;12.83504752748383;487.4648529517774;Normal
437.2005329631537;377.7291719828659;2939.1254468555962;58.80203104255903;100.73816846775155;117.01320703461072;118.19742927652162;109.37340373858946;70.9759527133491;22.092962308372524;0.11039431402757244;12.85403764766195;387.18004255640113;Débit insuffisant
400.85272726964666;474.28585450469245;2984.320153618263;21.442910998342718;54.38172925216898;79.98199837383206;125.13401862517962;26.895344056164223;20.192804852610806;105.28267337940672;0.12242813956594593;24.778691423294262;398.78035351417134;Surchauffe bobine
374.9506372086819;377.62773524833824;2939.4501519961996;27.519120849458417;48.17810654392501;37.84068064888639;78.05539864855362;43.6313410847209;76.19730149521499;130.0;0.07635760581142531;23.905486206983856;335.2192450138228;Surchauffe roulement pompe
351.40957848879333;1000.0;2990.534665589824;65.45432180101133;102.16691382672612;68.0454865214874;78.59740936412578;123.28394237703033;96.58439277046915;103.28567281332558;0.06172488589565982;13.795629076050288;408.80613244189794;Surcharge mécanique
355.12468287349344;466.81664584732187;3007.720328373717;33.51100386978237;24.277994284714623;121.69054869151326;150.0;101.38967827514567;24.94170177979583;105.50182076606885;0.116472732324868;10.899032459943509;336.33576429012226;Surchauffe bobine
362.53169299512354;381.59352302971274;3032.6530228025804;90.08863475122983;63.16359408700221;109.59321325979799;104.68637571667928;111.77876452680603;92.38030031961885;89.79110558768924;0.19006422272970203;14.86989718229042;462.8551839735825;Normal
800.0;279.98390106163276;3046.3962492758415;44.70366566040732;61.27639045459248;42.33501615564242;125.18292570816025;76.55355710439346;107.97767398900885;27.85763980946529;0.07696898182611227;22.677672365950237;392.10719740543254;Anomalie électrique - tension
425.0616057841138;400.8172648873044;2969.7131749183873;28.810967361439165;33.145077250173095;98.55581258502643;68.20575362026328;63.23616533176907;102.82588895382717;70.25283051962766;0.09247391165817559;13.35115232501396;382.22298493766834;Débit insuffisant
396.1222788282525;323.737861833304;3014.9707303969535;41.168893331310485;55.54551000632403;48.184939363815474;107.30613066020696;91.6346018278841;68.33122819539908;51.88373953631805;0.1818562520103072;24.761353960881703;456.1527059807752;Normal
392.33909113743664;464.8776275646991;3014.626172310318;52.13884071402093;85.0339765985135;58.33906966893058;107.72021392782402;72.01423961751814;97.44157492981377;93.8192028325576;0.09012416222180045;13.055178443120527;464.5033733760112;Normal
351.4768871869218;1000.0;3006.390935790799;23.178494773539526;53.018160009882855;71.58091003733848;106.42709424569115;150.0;89.35729659960637;47.199301780261735;0.10785641468122265;18.370185659109296;454.13944126676535;Surcharge mécanique
426.0139693349435;1000.0;2966.027029452477;32.75079719476961;47.86944316488015;68.49565906467609;103.45490630386696;58.26631196157565;93.58991062155326;130.0;0.06526721636236478;24.884154460471187;485.62719170425595;Surcharge mécanique
800.0;1000.0;2938.5966093767943;49.14620790297677;130.0;23.22078093481587;;37.369769371144976;55.82454023039989;71.63223488009334;0.056995663572410336;11.95148529997211;454.04151540377427;Anomalie électrique - tension
346.76683619000016;334.8470604276804;3015.100094453328;47.943242642878765;108.98438699246617;105.1410147478182;102.65673571794166;78.2354508238563;62.805875924258515;23.178963170561083;0.14906236463778988;12.963692085878508;518.470488232867;Anomalie électrique - tension
410.7835097229769;505.1400165769956;2904.6568718903477;92.03480269038553;90.14171365372518;113.10245935852912;35.883491925692454;77.18312277970921;41.5210928322953;74.79928588585327;0.07232563696164943;18.856998788403743;438.90658727524874;Normal
394.3538217342646;454.453483948373;2976.6080283715846;95.89299277813878;96.17089593431737;78.4037563647262;150.0;84.98465047172674;24.641259946298195;50.98376622939497;0.13378646009568165;21.840514524355783;505.8279393416933;Surchauffe bobine
348.1725345746778;;2862.31844921757;37.4076739229195;104.55506748312617;39.02461911552825;20.389266660379846;32.7846020778212;73.75073954790338;67.62595019518311;0.1145341576197945;20.534387676498323;;Anomalie électrique - tension
385.83006415286565;300.55157434840396;2923.1798788320866;31.154589552156263;92.15952194684283;47.27318280338785;121.07075419847045;120.64152972231187;47.86185628020492;31.234662592068148;0.06415216098516902;5.0;354.37545256165674;Surchauffe bobine
388.4696287130047;315.6465845683447;2946.143303077629;77.07462358892765;108.23188608350372;33.89676318350625;111.01276929729512;101.62617354727637;65.24369088533408;50.223879628361225;0.11433687177256968;16.457394965844955;462.1253595124865;Normal
356.5774540163276;408.60601254367924;3044.8362103814643;92.41612001258883;87.25558292813554;38.64568797663588;95.12598068019271;34.40605101239154;106.6422869749424;72.3618851349255;0.08722965859509718;21.794422957780732;457.7909970223193;Normal
800.0;439.5284802520001;3024.4054012202137;106.73507875017184;79.53702960505177;116.40371331575479;30.391455697673017;28.727833816664408;25.68334958956335;71.44220007356995;0.17876998879859057;12.109031272022218;502.59351587946446;Anomalie électrique - tension
424.99753714806616;437.3627165542938;2962.303265807888;20.611665627186284;82.40136943246623;72.81790700009954;110.74874067152481;90.72127397639515;98.61379218155632;34.216567529757334;0.0894339804300802;5.0;390.77269994860853;Cavitation possible
406.9022337329108;367.8634763288568;3026.4684897564875;57.231030208412406;101.00736440974856;32.21148146358091;116.2691195833471;57.5652991461679;27.80867323378828;57.322735996511256;0.15479185089949138;21.839513746957984;402.7333363448795;Normal
800.0;455.13795597306387;3034.38114816902;86.05890506849471;81.47073357756186;48.02197881875557;95.67865838758328;55.09534090122011;78.82194152717662;66.75523218688932;0.15269765425925075;14.217942609112761;329.9021556388014;Anomalie électrique - tension
381.17655415845087;1000.0;2981.966757581264;94.57033689869189;88.50846538529065;124.44515578531059;;112.39901672433146;50.893450216426;27.310255463683824;0.07897549799224446;12.073325200604092;480.9182134981628;Surcharge mécanique
405.0973467150954;255.92536393571294;2920.7810927893156;25.6057353814788;39.44089403273542;76.01922591532016;30.21673053030176;57.9657519433157;29.01327011278739;130.0;0.1333537605594371;22.64447333300006;375.91402365235416;Surchauffe roulement pompe
394.54318694069053;1000.0;2979.6043844966944;81.25530675177146;102.13846516413291;76.7197725952735;97.9514540119563;89.54002242295387;88.1245217933796;40.85473273036852;0.17620838328072508;21.531029671293354;515.0824549079143;Surcharge mécanique
346.2273105881886;496.16740153432096;2985.1053797413933;46.004484565907305;60.24919179612897;77.82093501817252;77.72756381160139;79.07819626736489;82.87248617588958;102.81869630675273;0.06505814804775215;19.58309414630855;459.23783463309906;Anomalie électrique - tension
800.0;449.9681589038283;;26.713726339981285;;32.27784958049066;36.0166741691845;48.92641208491221;77.62319404278281;44.16894835226741;0.1415814938550035;19.83835021453865;389.85203855623894;Anomalie électrique - tension
420.64036172328395;1000.0;3008.3523396464984;64.01923235792006;91.98084722847152;126.73450245267128;92.42555246045093;56.48040783565028;130.0;90.86238660955772;0.07543506402451354;19.95644998179531;491.85549508845355;Surcharge mécanique
385.9239877596958;407.5736415012381;;34.23380088837314;52.07537158696768;29.293432208303592;107.9481047639437;123.75121788951796;22.130977912901912;72.39443069608524;0.0861185858073085;20.958965554757008;491.64117545228135;Surchauffe bobine
345.19565775542685;489.86298784031607;3012.252134994709;86.33067662555163;36.57072286654591;97.00422631960997;38.12230652553053;56.451016051992475;59.11966033894711;81.68123100062891;0.14724559102083565;14.726617106164362;353.92733701040584;Anomalie électrique - tension
418.6278199384033;1000.0;3003.946154858372;86.71356197295081;43.062604325353554;26.354130085323675;107.28397815985942;106.2403774076835;70.63966761317405;101.15858372650636;0.14572062017455;22.980914543765753;433.78956566750725;Surcharge mécanique
360.1363782135974;316.1043002933648;3026.492151755749;95.78609884887585;23.14540823514232;68.79509474603785;30.2267684936676;114.74030391109272;52.193117277857404;96.30320144871327;0.14969201786541378;5.0;322.1296774288373;Cavitation possible
365.8620834888039;503.40005385013023;2981.0335986063483;53.9811816632977;28.156068460404647;118.9646100306795;85.05401221447192;27.81417953543038;80.2547549764013;31.497057451887628;0.13139031160720316;16.205759328204458;392.2568698133847;Débit insuffisant
356.47063534322956;470.3985087179967;3000.0892553685476;21.197881750757926;73.33622618475127;104.52889966235155;107.83171203816707;92.94160502350559;100.92825576740762;104.03699975008944;0.1675853459021892;17.65650114450412;465.8229245324068;Normal
373.02150648714974;1000.0;2970.1129857877236;43.37623445370318;97.95960452850102;56.814362379652415;;102.4186616763976;82.72850490402537;32.48066302615791;0.14726112525004836;22.09341951487678;389.3196184818745;Surcharge mécanique
415.6751505688635;354.4963732346676;2960.7750392189023;62.10305295727492;60.36773720589436;80.64825425411493;82.86710041859916;67.74238526056385;71.2437421630236;48.475040726320586;0.0820019323906063;16.497871210628055;348.1327274282627;Débit insuffisant
391.93858595039376;340.37265741226173;3056.9124815381037;82.46101514744454;76.34523280697505;38.18021211800594;66.73660353258326;82.62575839987971;86.40565350911598;67.08200755822462;0.06520581630685231;17.61897163268285;441.23709018075505;Normal
360.48812741507123;263.2377468147158;2887.811564923675;54.383652711806725;92.87597911063558;125.17322633671017;150.0;150.0;29.86677955268648;104.00145484628901;0.05153141947172918;22.78408294978098;521.9153037846762;Surchauffe bobine
427.7830078152041;497.76760390584514;3033.837999457713;68.24435564604242;52.10920194122624;97.95450781235301;66.66438704509613;55.03469868147664;76.69950251210274;76.44673062890558;0.05105015739771495;24.99596712597154;406.7182179923994;Normal
427.9581854951529;337.25060505373006;2958.972956227717;67.18372287101451;78.88826633162009;61.17231370743332;47.600305581431506;;56.651939082688415;98.7455985533218;0.06595058157506578;21.89811745704487;512.7804826998488;Normal
427.05784250460067;473.8454339649933;2952.498091117844;34.84841144224849;51.53891832118586;54.972805466970584;47.91919889290122;86.28283565944454;48.691584078748306;104.75488638318811;0.11513410457336914;14.525333220223843;510.164735797743;Normal
363.87962113815394;274.9133060273929;3003.0788742032705;76.07445500720115;77.84438192948622;150.0;150.0;35.00243179883525;65.63976469168998;87.36362041594086;0.050879206627098765;11.648337453361568;460.38597764979033;Surchauffe bobine
385.1239344180988;378.88253508479374;2915.5195193824497;59.532655538485805;39.58469481253232;106.51715041789647;37.20997497484346;128.6853567904387;92.42596066300518;130.0;0.10739938840446507;20.424011290753068;334.77941673982673;Surchauffe bobine
438.4989656140875;226.94880168603825;2949.19884640269;92.71268314872437;108.00556888433779;67.80756754525522;33.54256763346608;123.15680357392786;57.13132052361821;54.92126575590578;0.1665925040197464;20.303142013490536;457.30651213455917;Surchauffe bobine
417.20124763099903;441.6239403142695;2947.5430176743503;82.15500873160099;26.8559991700889;56.32389431488671;30.67870580760083;150.0;83.22043579598053;44.765188605333734;0.06927548659659649;17.33386251938238;444.1197469670751;Surchauffe bobine
342.71674212255596;1000.0;2978.9300870907455;30.032226757779917;65.47095645703018;119.57439217442392;28.1570242982016;116.26326196181084;73.00054610104583;65.5933450582828;0.16818811176391268;20.869218859312955;442.093110809525;Anomalie électrique - tension
346.5204591260492;401.42097920622825;2949.7931155919655;63.988256903291166;45.76667717468693;36.52397423286067;21.594140802299986;49.38862330107146;102.45399280997911;24.323262436291312;0.5;10.945630002564714;200.0;Anomalie électrique - tension
386.39313768123327;234.9990559408495;3070.0559342819633;83.22449226447686;74.07540513344763;49.02190434703424;37.64464195612676;82.01130434127329;60.03578578161982;40.53338164324825;0.08421425117448238;24.915494781568853;477.6161399995773;Normal
430.922020586156;281.20111576049845;3079.8508258248976;27.831055322660838;58.54762819198199;150.0;41.200017839368556;106.02561037513905;93.79279974884597;52.249795959354245;0.5;17.262890397279957;505.4202894648142;Surchauffe bobine
393.87017979527144;241.55595298253826;2888.900323862597;91.32473293009683;47.59990288489343;48.583663410326494;49.6696466287401;57.84882211212662;95.77790406759354;96.80425978963238;0.09856707173813056;18.506488882208963;461.70536586756884;Normal
389.78125080342903;1000.0;3017.216135238287;39.98040631799594;42.50338744546419;84.39433453432156;33.644342815133705;81.06621328040434;61.775798328030945;53.84951526350211;0.12516474071279104;17.988222496646806;351.06777910380424;Surcharge mécanique
350.5473699956631;401.95731222782376;3032.9331719538786;65.27763159263208;130.0;86.11342226532237;30.35714393123189;69.53889689513406;63.973029374966195;41.55715008181268;0.1520951722960987;18.169567022647616;484.77097780478215;Surchauffe roulement moteur
405.6780104724294;384.1939354520388;3017.149260119555;104.65051587253726;90.45913845698861;26.022386973197783;79.56243982701713;103.62184782175825;;90.44231748440546;0.16640751009416171;21.73685691863327;352.861513988879;Débit insuffisant
422.21031606002254;397.52344826788317;2957.094325345415;71.42008113400556;39.99799433842814;35.898197047130665;99.05550869863964;72.6543275916856;64.5997442272282;;0.05324053208561788;11.072336645026336;487.9692486147661;Normal
378.04200075075624;379.28286869958936;2977.7952218920727;58.16490065335527;89.61735767383239;41.83816320172794;89.32058951032288;82.36023176334388;42.43284652380159;89.73056076537759;0.07182454152398708;23.80927474410884;447.6324578267497;Normal
800.0;299.1783507459992;2952.586267261115;20.61154346592284;63.653474823891024;27.736087536652217;81.23770058573173;113.01134677299156;97.24400607098765;31.319292145575133;0.16224761522941672;;391.97500465096573;Anomalie électrique - tension
436.44766539008117;290.9071742298833;2968.9867984420584;32.007226049667025;26.50052192205784;33.723818822924436;68.46201493594964;96.85100913996999;42.49219162351976;48.82972790556124;0.16586521653276462;19.376129403046498;438.9801533897112;Normal
360.37664591276894;1000.0;2929.5017485666413;72.07974965881888;;46.36165278841848;89.73782729163722;78.02536029348313;43.18609373933167;74.26029474857577;0.1916532077474593;10.867428896293148;492.90282089203345;Surcharge mécanique
800.0;1000.0;2984.2605589182726;64.44425365883643;100.36141797099788;58.01826681265459;119.20534478007966;70.7420755516842;100.60927449262144;37.641389915612365;0.09367042199292677;17.329862997897933;427.4530211619928;Anomalie électrique - tension
368.7137958084576;398.77901397696087;2914.8599144347463;52.74462580821482;74.25342398046168;107.04399132688236;89.01602636287565;33.944221720194506;67.89442331946915;77.29226265700208;0.08380866572748163;22.223625840873154;420.06846644216347;Normal
419.2854419033839;274.0881936261773;2979.9932722885933;103.08942968547056;36.5899860849516;43.96955867782573;26.69471901941796;26.200313133897374;29.46240645328924;41.24250079286636;0.13606383009492118;14.700270581907603;364.5768125543949;Débit insuffisant
397.75933658811573;271.39072014815946;2927.5709155450118;49.92342836833467;83.33884236807211;93.70284145876832;82.74607771445457;124.80529692199693;130.0;68.84400465809966;0.06181765966047424;15.392940819987015;396.8324478355921;Surchauffe bobine
403.4582417550304;473.1803244425796;3000.3408180895703;68.3435680799696;94.0935569985641;26.366912154319678;77.66359038787863;40.517921880119175;83.48477984243358;83.6085248489455;0.15878602348780518;19.663660064049164;429.15936909108433;Normal
419.7914159615894;435.3919504913626;2956.0290219528556;71.18420685717172;49.75878328026273;92.40650189341149;69.7225572267248;50.455887822493956;56.52238626160017;;0.12172979831998663;11.039282645161755;343.99977890070124;Débit insuffisant
379.5970472662455;411.22573317255774;3004.529017393727;67.47215510575305;70.09356915296414;107.41911262207284;82.56748410034695;87.20433904214266;130.0;92.05027644629733;0.15650686994033303;15.753393462334891;469.6199185401832;Surchauffe roulement pompe
800.0;337.99059118639695;3044.079036418239;130.0;130.0;86.5288743729093;93.98794290859774;111.07182900390796;64.88193250186588;89.72812035103462;0.0737942977656237;21.722349635117848;507.9298821217319;Anomalie électrique - tension
393.302886724614;295.9729136407701;3069.4723468052352;50.33573624107173;27.20555459485276;42.153151941237184;24.09861024075635;111.64561642631146;40.02548432976299;32.33914066970135;0.11972455382192428;20.036704726831573;485.9783723049211;Normal
355.7954822835348;1000.0;2863.5997705489754;101.78872697356576;55.95581699632423;56.34488152486466;72.82209833917514;111.26121593647439;130.0;109.03909577121667;0.10178319725150567;18.17798290987882;422.13815120064027;Surcharge mécanique
800.0;451.19947675661206;2948.290295306311;60.572293558323025;87.62888172033976;108.56994837473883;109.89508364135062;127.58968083573416;39.38078554757129;89.49374736888444;0.12070477353169885;18.78332811475017;321.7322598564926;Anomalie électrique - tension
419.32613504382545;307.51597470952015;2974.8456961443994;67.5603980611468;61.28122509994492;67.51690817403818;78.38549233910253;26.127335142095625;51.56706357685416;29.371967252349535;0.13369419813483086;13.823513806738468;415.79947187985937;Normal
371.67616770675266;465.79379092076346;3013.016390919074;79.0830185447218;56.47421072181416;48.07581127212099;27.46435684694885;63.98330180595981;67.91329330358454;82.78104139332095;0.15269388657569385;24.208189979136996;345.991679408936;Débit insuffisant
425.7179256998753;1000.0;2907.4822747922735;26.08904381883812;52.94064699554791;122.5960690233093;105.25769902057051;120.49465204926943;82.43512611594349;62.30010441869916;0.18001817794128455;24.946362406843015;475.8252631215205;Surcharge mécanique
430.61432547657665;306.15335946461954;2940.8953796599894;90.31593273169207;61.302514040259474;90.10903422716495;123.54647131356518;71.40715993603195;77.05323893634606;58.516870516651224;0.08494880601732423;12.447963980071304;346.6650498766701;Surchauffe bobine
367.6904487377809;343.7003277300755;2996.5178601328553;66.1256579077432;130.0;108.62861816030417;113.70283537992603;115.84262857655969;71.7972212377426;80.89524431942111;0.11403070563133248;11.139098453691279;345.8694278047844;Surchauffe roulement moteur
438.3521472715222;273.92649916339775;2994.2444120763334;79.14592422604701;75.09657754206873;22.69520733969349;59.882567952049286;21.942209573743572;73.598048625493;35.11062522088085;0.06696911005979538;5.0;427.7335604367559;Cavitation possible
354.07115280487585;1000.0;3008.880920321005;89.48108588723223;25.720938157222548;57.327024147940975;78.8306222553995;75.48046005359569;65.98356958516591;;0.10012746463640071;14.733076163279268;370.6149827024307;Surcharge mécanique
360.201566840249;429.60098952351206;3012.1837863444057;98.66894516877932;92.66493561025827;70.47865926212967;85.04433720001033;121.46974375093443;75.31524154438429;69.00362773092327;0.10699062401058305;5.0;370.71004594321045;Surchauffe bobine
358.4224839238026;297.5784386326213;3006.929721655793;55.299837525763785;35.58502524380038;84.61637095493393;98.73784449615412;48.741117435276976;53.79668888964622;73.51717076880037;0.11619766740301789;18.050780117213563;521.5188036563126;Normal
429.398971000787;457.81721606641355;2999.6827658315747;93.02869034140295;77.010025545987;40.89690751171442;93.26756708775251;122.26241408257236;100.9502940246427;130.0;0.18902811518093687;10.836576839972047;381.7449879334109;Surchauffe bobine
405.4292552324962;1000.0;2992.7869886663184;43.295320600931156;60.489427074701666;74.77489079911021;41.897861322509605;20.93250159300656;73.15043225069904;74.53290861038002;0.18648862759630164;17.54281957122975;513.0545273981821;Surcharge mécanique
355.2104283222273;242.2197460395981;3023.2381544862183;79.43020858616296;89.61441921909262;95.41879044586564;112.7342228740643;28.682029164070194;104.29322821675356;79.7610935249589;0.060363114435386;18.939469944940527;368.84184768276907;Débit insuffisant
384.0323418368349;357.18018627427307;2878.033866671789;29.243657061167546;94.3525988138951;58.04636623612266;113.4100632550667;72.45070847676908;56.41238467242093;51.094598733179055;0.11207821475696994;12.003175810118897;508.66726046924214;Normal
401.5298025069802;452.5981422001329;3067.216674348562;21.80274206816677;38.37803349671004;;64.47867309363096;31.7017569291;130.0;61.58763004935954;0.09800825647927212;11.291047216599836;362.7270555316794;Surchauffe roulement pompe
348.34640849893833;448.7957599969577;2879.775897455984;28.618681350137575;80.94612326939802;62.86194444090246;34.400616913022205;44.8157047104107;106.85178843621756;43.00369108944861;0.10416400836986173;16.292012039365414;356.69695189173507;Anomalie électrique - tension
428.24163684073386;440.3991759159809;2936.0419091547756;130.0;37.091675609075565;71.6409742608952;86.9423420884523;52.727752351637456;85.61503546573645;89.47568615625839;0.16258733580076234;21.627796491523508;378.2998654957327;Surchauffe roulement moteur
420.3603535441535;321.20853123755415;2978.661960167493;22.798515244219786;31.159843475139617;34.772219062949326;59.29859207307116;72.964561029952;66.68656682533577;86.36366916317309;0.07958261140582784;12.478828495434291;408.5532667055736;Normal
800.0;351.6174441486652;3023.630644554492;76.74421449685363;103.7266491324126;;101.55296915858989;62.9564998854934;84.6655634720115;92.98405435861855;0.16337531925806958;11.931385993086032;363.81934346482575;Anomalie électrique - tension
436.71266152591704;1000.0;2840.2366554600194;48.48900845440383;34.79501633972086;44.670325682570926;54.72228156199904;121.43624025145553;55.70512207584791;83.25493796752596;0.18756162408934945;22.595716522837414;449.4336226054267;Surcharge mécanique
381.77609792750997;502.4427692362446;2988.593783802908;86.27384609428682;40.531873932446004;111.17351419518016;48.92992034118035;117.46161276354835;88.29268966793502;21.809146908111117;0.15406519902346844;13.843945416682777;418.32411601704763;Normal
438.4110319036498;314.9887085721629;3029.6197519707866;24.132362264264508;31.729160700917205;80.87877081516527;115.44814087336853;102.2877980224753;38.86202540793764;37.20333482808768;0.11172467159694935;5.0;433.1645049841155;Cavitation possible
;1000.0;3039.725905801424;39.50314098927484;62.32627004343102;81.62824245767251;87.7402589113424;92.52391421429083;105.57918481000759;54.97516095672182;0.05939526701160028;23.59523491522937;459.5789846537758;Surcharge mécanique
403.46712732539413;298.11350627234333;2955.133517075127;56.72030827967287;102.76465902719514;120.37241746550795;29.45908076838067;42.47751662530038;130.0;41.076657094200066;0.06561359687894236;15.752882303981314;417.0128618025908;Surchauffe bobine
356.5954895295785;506.83159498737433;2974.9582356522483;54.43864060646417;43.765016484102;38.414298244043486;95.82991319736394;86.20088842175784;28.36158299214376;67.85287224385749;0.15723168976315496;16.263021167533417;339.82787625184926;Débit insuffisant
428.19277583046437;414.3764691800016;2959.1925935553686;31.789880555270642;68.76669176743607;78.32581456654327;102.80069065414358;36.176904429581576;96.0511527586483;100.83076448300713;0.06703123520985885;24.525142765333467;394.22289948250665;Débit insuffisant
382.74896879206153;1000.0;2970.366267323696;109.47231322234913;;62.04255114904764;45.87239747766375;69.79910294599469;100.49225581038152;86.42467846099976;0.1121397764808135;20.57616926884024;428.7406283836455;Surcharge mécanique
356.2233405782479;1000.0;2938.408672463578;45.59956227504523;50.240846975642924;126.29564826096448;126.44219823908264;70.76761269505006;85.69622640886803;43.98921570775238;0.18073094840519188;23.669988473427907;357.57597800493306;Surcharge mécanique
341.2607519975759;1000.0;2945.537391876454;84.89288761863168;71.49374221372173;107.19854515328554;61.014407121316;95.86809522293443;76.67335826389495;55.781255425065154;0.13041900967897568;14.560647844387212;423.479908797975;Anomalie électrique - tension
395.97556836383825;1000.0;3011.7188461014184;39.802402749054636;70.30036110519298;103.32509510919594;123.46312347111402;111.86393976547582;103.55770588685603;24.675701029955455;0.10051620278254111;19.095621089559646;345.88206468589556;Surcharge mécanique
392.73996221226764;252.93081771461323;2996.580768663637;;52.34299407956006;42.453349174815855;52.297861576169936;150.0;75.98503428927876;20.561490288505293;0.08463890983387426;16.97855934871245;393.9938200529387;Surchauffe bobine
411.93536223691586;253.07458633456565;3014.5793253795237;54.89824791347232;96.55069669094375;46.10555704331918;87.01155793006471;24.529940377462694;91.22737316245718;58.26207414095805;0.1310049172428601;24.98556764566424;496.16398975674986;Normal
429.0258053017802;320.8248050259843;3000.7007194850416;101.08122400901941;24.785489697457265;23.20989101310117;76.93268522001088;25.166740881599782;62.412071550713705;85.51425146241425;0.10102035229106264;5.0;329.8631392918028;Cavitation possible
